"__typename","child_comment_count","comment_like_count","created_at","giphy_media_info","has_liked_comment","has_translation","is_covered","parent_comment_id","pk","restricted_status","text","user/fbid_v2","user/id","user/is_unpublished","user/is_verified","user/pk","user/profile_pic_url","user/username"
"XDTCommentDict","1","0","1722966589",,"false",,"false",,"18043490107926957",,"The video sounds really interesting. I want to study in US, can you please share more details?","17841444504772405","44499243492",,"false","44499243492","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/449336839_1998745413921671_6891563334196147224_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=nvDctOm7xMsQ7kNvgHhCE7q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA1sBhLD95rBqEBCAGJ-6Z4vF1Mif-CeBnsE5yazmRWnA&oe=66B93B05&_nc_sid=10d13b","_shusshhh_"
"XDTCommentDict","1","0","1722957968",,"false",,"false",,"18042072490939975",,"This sounds really informative, please share all details regarding the same.","17841449723583052","49864417452",,"false","49864417452","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/426355699_1429283141278930_9078321865173175509_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=OJcGITPwCdcQ7kNvgEMk4j1&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBATeJ8g8pORoVW4a10xQTL8bcLv6UYBScNnWLYYl8Obg&oe=66B9487C&_nc_sid=10d13b","teenasahu245"
"XDTCommentDict","3","0","1722952589",,"false",,"false",,"17858685501217366",,"Can you please provide more details?","17841422723872960","22663685462",,"false","22663685462","https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/447320924_1683314262406805_3459829406581381845_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=bdTQPSpFSmUQ7kNvgFhn6Pm&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA-Kp6Wbs27S0bCytRZl9G8DKkQtXEQswYY3oqioP_N2g&oe=66B933EB&_nc_sid=10d13b","sak_shitty"
"XDTCommentDict","1","0","1722985409",,"false",,"false",,"18235236715277913",,"The stem degree and no exam sounds so much more better than all the competitive exams. Please share more details!","17841434919614146","34833171987",,"false","34833171987","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/201118169_238298611037955_7596513731423060444_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=UnXn1Dc3vrIQ7kNvgFT2X0i&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAHkAT0A6z_W4ZF1Jvdi3Q0tzYhSnxspQ-zkVZWm_y98w&oe=66B95673&_nc_sid=10d13b","rekhakatyal2"
"XDTCommentDict","1","0","1722951539",,"false",,"false",,"18307328638089546",,"This is really beneficial,how can I enroll,is their any discount?","17841435731699551","35676415056",,"false","35676415056","https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/441088242_286913524474536_8461019356574107302_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=NQQJ57PUhdcQ7kNvgG3xn9d&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCMoWx2pxSko6ha2wX7phASvmqa4gaOy5OreAUnqRq7Iw&oe=66B93974&_nc_sid=10d13b","shashwat0065"
"XDTCommentDict","1","0","1723019569",,"false",,"false",,"18016149284216159",,"Very informative, how to enroll?","17841432697842776","32662209928",,"false","32662209928","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/450919108_1663829681109123_5040091654759262646_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=x9v_KKL9r0EQ7kNvgF0qBjL&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDzQz2U3zWybxP5GjzP1Tbvnunn7w0xuzRfzDp3AJhK7g&oe=66B93E0F&_nc_sid=10d13b","aashi_agrw_12"
"XDTCommentDict","1","0","1722948744",,"false",,"false",,"18072486478483256",,"How can I enroll?","17841444574055038","44600309801",,"false","44600309801","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/401197910_862595878774310_2913256409042504224_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=TUBIqT_oB-UQ7kNvgHgPi7r&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC9WkViyyLMmSdzJT5kDppHFSyQOOKpZIaoNphd0J6Dqw&oe=66B94B5C&_nc_sid=10d13b","harshita_chopra31"
"XDTCommentDict","1","0","1722961393",,"false",,"false",,"17924800088830358",,"That sounds really interesting! I would really love to know more details about enrollment as I am planning for my master's right now.","17841444118374589","44036718612",,"false","44036718612","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/452021362_1726142301476306_140799864144965192_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=UfidiKfRns0Q7kNvgFqlrRw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBHWhXXR1VaeymIrT0DBpoC-e-wTvnGKjDfIRP1FPrQXQ&oe=66B95CFA&_nc_sid=10d13b","jain.i.s.h.a"
"XDTCommentDict","1","0","1723030191",,"false",,"false",,"18040518557070802",,"What is the smartest way to do a US Master’s after graduating from top IIMs?","17841405958816868","5814950627",,"false","5814950627","https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/425200977_401409389075464_7900671701211635750_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=nCYVh5hwFYgQ7kNvgGCQffF&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBPbgdgX1-r_yUntdOalu7bNFnAgV8nol_KnbKdYtmnZw&oe=66B94BF2&_nc_sid=10d13b","_vrinda_bhola"
"XDTCommentDict","1","0","1722957515",,"false",,"false",,"18038646226993251",,"This is amazing, please provide details for the same😍","17841450313609892","50239141120",,"false","50239141120","https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/285867709_471036884787456_8182689450517092780_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=XNi9ouohu3EQ7kNvgGl7hyE&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCBJicIYpvOMUlc5ndoZ9AcWVxtgqS0vGKLFwihUvRSzA&oe=66B93062&_nc_sid=10d13b","perfectpencils18"
"XDTCommentDict","1","0","1722956255",,"false",,"false",,"18030290624178229",,"Whats the eligibility criteria for masters in us?","17841458555453459","58427679848",,"false","58427679848","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/412336104_382618817670118_2359022424528898354_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ZeEyA7QvnFEQ7kNvgEWFK4D&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCCC7e0noUL-IkffBkNbXAsgZHRTTTVuHWjrJN-T3in_g&oe=66B942E2&_nc_sid=10d13b","adee_3124"
"XDTCommentDict","1","0","1722950720",,"false",,"false",,"17878393026056422",,"It's really beneficial how to apply in it and what are the eligibility criteria","17841459131369053","59192427045",,"false","59192427045","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/453337537_1438923843577184_562611043459629360_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=LPBNzR0HwGIQ7kNvgGrVjVU&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC6xbiT_oKnKzs8ljDNnrEdknhJa_3TbU-1Gz-Jwgovsw&oe=66B933E2&_nc_sid=10d13b","_trishla_1016"
"XDTCommentDict","1","0","1722954896",,"false",,"false",,"17851198548222467",,"Sounds great! Want more details.","17841442043365292","42122337445",,"false","42122337445","https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/338148511_1264060784185872_4653485491452719881_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=wk4-iqiawCwQ7kNvgE2mbnX&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAlOJuMXl7NpMZeDUnEl5gy0jDqM3BKhlk2Mm-A4jtq1A&oe=66B92EE9&_nc_sid=10d13b","arshma.ma"
"XDTCommentDict","1","0","1722952608",,"false",,"false",,"18011056583322701",,"Really helpful video for students like me who are interested in pursuing Master's abroad.","17841459892256862","59894900408",,"false","59894900408","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/376791175_3430477213882322_4186845190056731748_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=TusuSPmY7_gQ7kNvgFIC1Yh&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAfzfxo8MYOq4WU9qe4ajhHeoE5eb49pXtPzM3FHatDqA&oe=66B929D0&_nc_sid=10d13b","4swathy_nair10"
"XDTCommentDict","0","1","1722925481",,"false",,"false",,"17859783276209871",,"Seems to be a good opportunity to grab","17841459788065710","59885680935",,"false","59885680935","https://instagram.fedi1-1.fna.fbcdn.net/v/t51.2885-19/418607360_388131087046034_5923286915351165288_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fedi1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=tDZxnOsaGlwQ7kNvgF2cqLs&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCw9k7US-i5rYWyRePABphRubebF5J5QZ4nvG-9lQ0v7w&oe=66B9519E&_nc_sid=10d13b","ayushi_bansal011"
"XDTCommentDict","1","0","1722948224",,"false",,"false",,"17867910798171038",,"What's the eligibility criteria for this?","17841460575194128","60513027173",,"false","60513027173","https://instagram.fedi1-1.fna.fbcdn.net/v/t51.2885-19/452812559_789805203035232_1567414492509966440_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fedi1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=HEyKnEx4a84Q7kNvgGZfJH9&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAy96d8VM_a1LPRBnpub1lQSEE53gbABRgcTpzCawMWXg&oe=66B948DB&_nc_sid=10d13b","_.hakunaa_matata_"
"XDTCommentDict","0","1","1722948372",,"false",,"false",,"18451095706034598",,"One of the best mba service","17841444682154577","44676617405",,"false","44676617405","https://scontent-ams2-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=hfhAXG3fMTMQ7kNvgEspiSw&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AYCouTsPY4zLeGJl08q8EugAzZBiVlv_2F8d_tKhUgbaKA&oe=66B937CF&_nc_sid=328259","priydrshini_"
"XDTCommentDict","1","0","1722950864",,"false",,"false",,"18445840336007149",,"How to enroll in it what are the eligibility criterias?","17841449144990018","49040150166",,"false","49040150166","https://instagram.fedi1-1.fna.fbcdn.net/v/t51.2885-19/321552825_718230143008284_798384476128886446_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fedi1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=bCdxm4qQtdMQ7kNvgEZq-LW&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAptkVgwG9YS4M9GZWGtTlkIj0p7j2ekEq8ii32xqueFQ&oe=66B94528&_nc_sid=10d13b","_poonam._.pandey_"
"XDTCommentDict","0","1","1722953266",,"false",,"false",,"17983366049569164",,"Great video for students who are interested in (abroad) master's.","17841427407112958","27463665570",,"false","27463665570","https://instagram.fedi1-1.fna.fbcdn.net/v/t51.2885-19/79290711_995403520835749_5239556077564985344_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fedi1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=BtxlzJDzZk8Q7kNvgGtHRbl&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDD_LTmMJkPoiSYTJQ2MIPzrjATLps9yzuVQOy6Z1GZcA&oe=66B93B4D&_nc_sid=10d13b","radhikaverma4913"
